Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,06/25/2020,,Lauren,,Caldwell,1003 Highland St.,Helena,MT,59601,,2,0.79,Act Blue Contribution Fee ,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/07/2020,Plazby Solutions,,,,796 Stonegate Drive,Bozeman,MT,59715,,2,1567.26,"POSTAGE, Printing, Envelopes and mailing of letters",GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/07/2020,Executive Services,,,,301 Evergreen Dr STE A,Bozeman,MT,59715,,2,31.9,Name badges,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/14/2020,Thomas Printing,,,,PO Box 9048,Kalispell,MT,59904,,2,258.95,BUSINESS CARDS and shipping,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/08/2020,,Richard,,Reese,12 E Garfield St Apt A3,Bozeman,MT,59715,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/07/2020,,Allison,,Gilbert,1077 27th St. Apt 5,Des Moine,IA,50311,,2,0.6000000000000001,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,06/27/2020,,Patricia,,Simmons,357 Pine Creek Drive,Bozeman,MT,59718,,2,0.79,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,06/28/2020,,Jennifer,,Williams,102 E Magnolia Dr,Belgrade,MT,59714,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,06/30/2020,,Patti,,Steinmuller,952 Knolls Drive,Bozeman,MT,59715,,2,0.99,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/03/2020,,Zeth,,Stone,1706 W. Beall Apt. B,Bozeman,MT,59715,,2,0.36,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/03/2020,,Thomas,,Cook,2835 Friendship St.,Iowa City,IA,52245,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",06/16/2020 to 07/15/2020,C5,07/04/2020,,Bill,E,Clem,810 N Wallace,Bozeman,MT,59715,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,05/26/2020,Shelby Rayne Photography,,,,1225 W Kagy Blvd. Unit 11,Bozeman,MT,59715,,2,261.9,Photo Shoot- Campaign Photos,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/01/2020,Montna Democratic Legislative Campaign Committee Non Fedral,,,,303 N Ewing St.,Helena ,MT,59601,,2,50.0,Design fee for walk cards,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/14/2020,,Tomas,,Gedeon,3223 August Dr.,Bozeman,MT,59715,,2,0.79,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/15/2020,,Gail,,Richardson,5263 Cimmeron Drive,Bozeman,MT,59715,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,05/16/2020,,Molly,,Arrandale,39 Glacier CT,Bozeman,MT,59715,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,05/25/2020,,Robert,,Roughton,200 Tower Road,Belgrade,MT,59714,,2,3.16,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/03/2020,,Zeth,,Stone,1706 W. Beall Apt. B,Bozeman,MT,59715,,2,0.36,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/04/2020,,Bill,E,Clem,810 N Wallace,Bozeman,MT,59715,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/07/2020,,David,D,Klipper,7 Mead Street Apt. E,Stamford,MT,56907,,2,1.98,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/09/2020,,Milana,,Lazetich,405 S. Yellowstone Ave.,Bozeman,MT,59718,,2,0.99,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/14/2020,,Kent,,Madin,14543 Kelly Canyon Road ,Bozeman,MT,59715,,2,1.98,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/14/2020,,Blake,,Griffen,4 Cedar Run Apt E,Atlanta,GA,30350,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/14/2020,,Julia,,Shaida,621 N Bozeman Avenue,Bozeman,MT,59715,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,06/03/2020,,Daniel,,Rosinsky-Larsson,3409 J St Apt 9,Sacramento,CA,95816,,2,0.79,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",05/16/2020 to 06/15/2020,C5,05/30/2020,,John,,Heenan,2325 38th St W ,Billings,MT,59102,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/26/2020,,Billy,,McWilliams,1513 South Grand Ave.,Bozeman,MT,59715,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/26/2020,,Quinton,,Nyman,1285 Lariat Rd,Helena,MT,59602,,2,7.11,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/27/2020,,Adam,,Haight,619 Breckenridge,Helena,MT,59601,,2,2.9699999999999998,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,05/27/2020,,Jacqueline,,Helt,1042 E. Broadway,Helena,MT,59601,,2,0.99,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/28/2020,,James,,Mcgauley,701 Gold Ave,Bozeman,MT,59715,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,05/09/2020,,Patrick,,Flowers,11832 Gee Norman Rd.,Belgrade,MT,59714,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/16/2020,,Molly,,Arrandale,39 Glacier CT,Bozeman,MT,59715,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/27/2020,,Erik,,Burke,6330 Blackfoot Dr.,Helena,MT,59602,,2,3.16,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/24/2020,,Ed,,Stafman,515 W Cleveland St,Bozeman,MT,59715,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,04/24/2020,,Kenneth,,Nelson,75 Pathfinder trl,Bozeman,MT,59718,,2,7.11,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",04/16/2020 to 05/15/2020,C5,05/03/2020,,Zeth,,Stone,1706 W. Beall Apt. B,Bozeman,MT,59715,,2,0.36,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/18/2020,,Lyle,,Williams,102 East Magnolia,Belgrade,MT,59714,,2,0.99,ACTBLUE DONATION FEE,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/24/2020,,Swep,,Davis,2953 Star Ridge Rd.,Bozeman,MT,59715,,2,7.11,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/20/2020,,Robert,,Funk,1805 Virginia Dale St.,Helena,MT,59601,,2,1.3900000000000001,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/17/2020,,William,,Dwyer,801 South Pacific St,Dillon,MT,59725,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/18/2020,,Violet,,Hopkins,548 Colorado Ave,Missoula,MT,59802,,2,0.99,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,04/01/2020,,Robert,,Roughton,200 Tower Road,Belgrade,MT,59714,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,04/01/2020,,Amanda,,Curtis,1117 N Emmet,Butte,MT,59701,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,04/01/2020,,Richard,,Meyn,111 North Weaver St.,Belgrade,MT,59714,,2,0.99,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,04/02/2020,,Zeth,,Stone,1706 W. Beall Apt. B,Bozeman,MT,59715,,2,1.07,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/19/2020,NGP VAN,,,Act Blue Mt.  Dem.Party,1445 New York Ave. NW Suite #200,Washington ,DC,20005,,2,170.0,Voter Access Network fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/20/2020,,Andrew,,Linton,320 N. Warren St. Apt. 24,Helena,MT,59601,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/31/2020,,Glen,,Southergill,1200 W Steele St. ,Butte,MT,59701,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/17/2020,,Victoria,,Miller,428 W Babcock St Apt B,Bozeman,MT,59715,,2,0.99,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/17/2020,,Eric,,Feaver,901 Flowerree,Helena,MT,59601,,2,7.11,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/17/2020,,Kristine,,Menicucci,505 N Quaw's Blvd,Belgrade,MT,59714,,2,7.11,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/29/2020,,Diane,,Fladmo,2557 Primrose Lane,Helena,MT,59601,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/17/2020 to 04/15/2020,C5,03/30/2020,,Erik,,Burke,6330 Blackfoot Dr.,Helena,MT,59602,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/04/2020 to 03/16/2020,C5,03/16/2020,,Molly,,Arrandale,39 Glacier CT,Bozeman,MT,59715,,2,0.4,Act Blue Contribution Fee,GN,,,,,,,
"Campbell, Colette  K",03/04/2020 to 03/16/2020,C5,03/16/2020,,Spencer,,Clark,279 Magdalene Way Unit B,Bozeman,MT,59718,,2,3.95,Act Blue Contribution Fee,GN,,,,,,,
"Zolnikov, Katie",10/16/2020 to 11/15/2020,C5,11/09/2020,Valley Federal Credit Union,,,,P.O. Box 20417,Billings,MT,59104,,2,6.95,Bill Pay Fee-monthly,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,09/20/2020,Donorbox,,,,"5 3RD St., Suite 900",San Francisco,CA,94103,,2,3.8200000000000003,Online Processing Fee- M. Asselta,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,09/22/2020,Transitional Marketing,,,,1520 Westwood Dr,Billings,MT,59102,,2,750.0,5000 campaign door hangers,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,10/10/2020,Dollar Tree,,,,"1327 Main St, Unit 7",Billings,MT,59105,,2,10.0,ThankYou cards ,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,09/29/2020,Donorbox,,,,"5 3RD St., Suite 900",San Francisco,CA,94103,,2,4.7,Online Donation Fee- L. Lovell,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,10/07/2020,Valley Federal Credit Union,,,,P.O. Box 20417,Billings,MT,59104,,2,6.95,Monthly banking bill pay expense- VFCU,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,10/05/2020,US Post Office,,,,Main Street,Roundup,MT,59072,,2,55.0,Stamps for donation letter envelopes and misc. correspondence.,GN,,,,,,,
"Zolnikov, Katie",09/16/2020 to 10/15/2020,C5,09/30/2020,Office Depot,,,,323 Lake Elmo Dr,Billings,MT,59105,,2,165.0,300 stamps to send donation letters and thank you notes,GN,,,,,,,
"Zolnikov, Katie",08/16/2020 to 09/15/2020,C5,09/09/2020,Valley Federal Credit Union,,,,P.O. Box 20417,Billings,MT,59104,,2,6.95,Bill Pay fee,GN,,,,,,,
"Zolnikov, Katie",08/16/2020 to 09/15/2020,C5,08/19/2020,Donorbox,,,,"5 3RD St., Suite 900",San Francisco,CA,94103,,2,4.7,Online Processing Fee-D. Despain,GN,,,,,,,
"Zolnikov, Katie",08/16/2020 to 09/15/2020,C5,09/11/2020,Sign Rocket,,,,340 Broadway Ave.,St. Paul Park,MN,55071,,2,1494.75,"50 wire sign holders, 50 full color, double sided 18"" by 24"" campaign signs.",GN,,,,,,,
"Zolnikov, Katie",06/16/2020 to 08/15/2020,C5,07/08/2020,Valley Federal Credit Union,,,,P.O. Box 20417,Billings,MT,59104,,2,6.95,Bank bill pay fee,GN,,,,,,,
"Zolnikov, Katie",06/16/2020 to 08/15/2020,C5,08/10/2020,Valley Federal Credit Union,,,,P.O. Box 20417,Billings,MT,59104,,2,6.95,Bank bill pay fee,GN,,,,,,,
"Zolnikov, Katie",05/16/2020 to 06/15/2020,C5,06/06/2020,Valley Federal Credit Union,,,Valley Federal Credit Union,216 8th Avenue East,Roundup,MT,59072,,2,1985.09,Transfer of Primary funds to General Funds,PM,,,,,,,
"Zolnikov, Katie",05/16/2020 to 06/15/2020,C5,06/02/2020,,Daniel,,Zolnikov,2812 2nd Ave North ,Billings,MT,59101,,2,180.0,Contribution-campaign- Montanans for Daniel Zolnikov,PM,,,,,,,
"Zolnikov, Katie",05/16/2020 to 06/15/2020,C5,06/15/2020,Valley Federal Credit Union,,,Valley Federal Credit Union,216 8th Avenue East,Roundup,MT,59072,,2,20.85,Bank Fee- Bill Pay,GN,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,04/26/2020,Donor Box,,,,5 3RD Street Suite 900,San Francisco,CA,94103,,2,0.59,Online Processing Fee- D. Zolnikov,PM,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,04/26/2020,Donor Box,,,,5 3RD Street Suite 900,San Francisco,CA,94103,,2,5.52,Online Processing Fee- E. Galt,PM,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,04/28/2020,Donor Box,,,,5 3RD Street Suite 900,San Francisco,CA,94103,,2,1.03,Online Processing Fee-K. Cotton,PM,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,05/11/2020,Donor Box,,,,5 3RD Street Suite 900,San Francisco,CA,94103,,2,3.2,Online Processing Fee- M. Asselta,PM,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,05/03/2020,Donor Box,,,,5 3RD Street Suite 900,San Francisco,CA,94103,,2,5.52,Online Processing Fee- M. Beckendorf,PM,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,05/08/2020,Donor Box,,,,5 3RD Street Suite 900,San Francisco,CA,94103,,2,5.52,Online Proecessing Fee- W. McKamey,PM,,,,,,,
"Zolnikov, Katie",04/16/2020 to 05/15/2020,C5,04/28/2020,Office Depot,,,,323 Lake Elmo Dr,Billings,MT,59105,,2,55.0,"One roll of stamps for donation letters, thank you's and misc. campaign correspondence.",PM,,,,,,,
"Zolnikov, Katie",01/01/2020 to 03/15/2020,C5,02/13/2020,Dollar Tree,,,,"1327 Main St, Unit 7",Billings,MT,59105,,2,6.0,6 boxes of Thank you cards.,PM,,,,,,,
"Binkley, Michele  R.",10/21/2020 to 11/15/2020,C5,11/13/2020,,Michele Binkley,,self,436 Blue Jay Lane,Hamilton,MT,59840,,2,1749.25,payment of loan,GN,,,,,,,
"Binkley, Michele  R.",09/21/2020 to 10/20/2020,C5,09/27/2020,Murdochs,,,,Hwy 93,Hamilton,MT,59840,,2,9.98,Fasteners and Wire to put up signs,GN,,,,,I box Midwest Fastener; 1 unit Alum Wire 17 ga X 100,,
"Binkley, Michele  R.",08/21/2020 to 09/20/2020,C5,09/21/2020,,Gina,,Deschamps,PO Box 960,Corvallis,MT,59828,,2,35.0,"Harvest Fest Vendor Event Oct 24, 2020",GN,,,,,1 Booth at Vendor Event,,
"Binkley, Michele  R.",08/21/2020 to 09/20/2020,C5,08/24/2020,The GOP Shop,,,,3750 S. Robertson Blvd Ste 104,Culver City,CA,90232,,2,277.5,Give Away Items,GN,,,,,"50 Best President 2020 pins, 50 Trump 2020 Buttons, 100 Blue Trump 2020 Bracelets, 100 Trump 2020 Flags Black Wrist Bands, 50 Make America Great Again White Wrist Bands",,
"Binkley, Michele  R.",08/21/2020 to 09/20/2020,C5,09/03/2020,Oriental Trading,,,,11201 Giles Road,LaVista,NE,68128,,2,294.36,"Patriotic items for decorating events, give away items, candy",GN,,,,items for events,"3 dozen 4 X 6 flags, 2 dozen 18 X 12 flags, Patriotic Bunting, 2 units Patriotic Twist Mints (2 lbs bag), 1 unit 4th of July Parade Mix candy, 3 units Patriotic Outdoor decoration, 1 unit Red/White/Blue ribbon, 1 God Bless the USA sign, 1 Faith Family Freedom sign, 1 Let Freedom Ring sign, 1 America Land of the Free sign, 1 God Bless Flag sign",,
"Binkley, Michele  R.",08/21/2020 to 09/20/2020,C5,09/15/2020,Don's Home Center,,,,776 Hwy 93 N.,Hamilton,MT,59840,,2,23.88,Stakes Sturdy 6 ft.,GN,,,,,12 Sakes Sturdy 6 ft.,,
"Binkley, Michele  R.",06/23/2020 to 08/20/2020,C5,08/14/2020,,Gina,,Deschamps,PO Box 960,Corvallis,MT,59828,,2,35.0,Vendor Market,GN,,,,Vendor Market,1 10 X 10 Booth,,
"Binkley, Michele  R.",06/23/2020 to 08/20/2020,C5,07/30/2020,The GOP Shop,,,,3750 S. Roberson Blvd Ste 104,Culver City,CA,90232,,2,89.0,50 Trump 2020 Buttons and 50 Trump 2020 Bracelets,GN,,,,,,Trump 2020 Campaign ,
"Binkley, Michele  R.",06/23/2020 to 08/20/2020,C5,07/28/2020,Paypal,,,,2211 North First Street,San Jose,CA,95131,,2,4.52,transfer fees,GN,,,,,,,
"Binkley, Michele  R.",06/23/2020 to 08/20/2020,C5,07/28/2020,,Gina,,Deschamps,PO Box 960,Corvallis,MT,59828,,2,35.0,Booth in Vendor Market,GN,,,,Booth in Vendor Market,1 10 X 10 Booth,Vendor Market - meet public,
"Binkley, Michele  R.",05/16/2020 to 06/22/2020,C5,06/10/2020,Ravalli County Fairgrounds ,,,,100 Old Corvallis Road,Hamilton,MT,59840,,2,250.0,"Booth Rental Fee - Ravalli County Fair September 2 - September 5, 2020",GN,,,,,,,
"Binkley, Michele  R.",05/16/2020 to 06/22/2020,C5,06/22/2020,Bitterroot Federal Credit Union,,,Bitterroot Federal Credit Union,PO Box 467,Darby,MT,59829,,2,268.49,Transfer of Primary funds to General Funds,PM,,,,,,,
"Binkley, Michele  R.",04/20/2020 to 05/15/2020,C5,05/08/2020,Republican Signs,,,,2251 Dick George Road,Cave Junction,OR,97523,,2,217.89,1 Box of 12 4 X 3 Double Sided Campaign signs,PM,,,,,12,campaign signs with Logo and contact information including attribution,
"Binkley, Michele  R.",04/20/2020 to 05/15/2020,C5,05/07/2020,PayPal,,,,2211 N First Street,San Jose,CA,95131,,2,4.52,Transfer fee,PM,,,,,,,
"Binkley, Michele  R.",04/20/2020 to 05/15/2020,C5,04/27/2020,Corvallis Post Office,,,,1021 Main Street,Corvallis,MT,59828,,2,1073.0,Bulk Bailing ,PM,,,,,"3,598 pieces @ $0.295 = $1061.41 and 38 pieces @ $0.305 = $11.59",mailing included palm card with logo and contact information including attribution and letter with bio and explanation of why I'm running for office.,
"Binkley, Michele  R.",04/20/2020 to 05/15/2020,C5,04/24/2020,Corvallis Post Office,,,,1021 Main Street,Corvallis,MT,59828,,2,476.0,Annual bulk mail permit fee and Mailer,PM,,,,,800 @ $0.295 = $236.00 and Annual Bulk Mail Permit $240,"Bulk mailing: included a palm card with candidate logo and contact information including attribution, letter with bio and explaining why I'm running.",
"Binkley, Michele  R.",04/20/2020 to 05/15/2020,C5,04/22/2020,The Paper Clip,,,,228 W Main Street,Hamilton,MT,59840,,2,8.2,2 Envelope Moistener bottles and 5 pages of Cardstock,PM,,,,,2 Envelope Moistener bottles and 5 pages of Cardstock,,
"Binkley, Michele  R.",04/20/2020 to 05/15/2020,C5,04/20/2020,DRS Imaging,,,,PO Box 3072,Missoula,MT,59806,,2,42.03,Self Inking stamp and Ink,PM,,,,,1 stamp and 1 2oz bottle of black ink,Presort Marketing US Postage Paid Permit Stamp,
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,04/14/2020,CutCartStock,,,,973 N. State Road 149 Ste A,Valparaiso,IN,46385,,2,192.5,Envelopes A6 5000,PM,,,,,"4 1000 pack Green A6 Envelopes, 1 1000 pack Warm White A6 Envelopes",,
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,04/14/2020,Corvallis Post Office,,,,1021 Main Street,Corvallis,MT,59828,,2,240.0,Permit Imprint Application for mailers,PM,,,,,,,
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,04/12/2020,Staples,,,,500 Staples Drive,Framingham,MA,1702,,2,86.58,Mailing labels,PM,,,,,"1 Box 100sheet 80 label pack 05W X175L, 1 Box 250 sheet 30 label pack 1 S2.58",,
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,04/04/2020,Massa Home Center,,,,1600 N. 1st Street,Hamilton,MT,59840,,2,69.6,Matterials for sign planting,PM,,,,,"2X4X4X12 Struct Hem Fir 3pcs, 6FT Grn Fencd T-Post 6pcs, 16"" stakes bundle of 50, tie wire coil, 1 pair of gloves",,
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,04/03/2020,Don's Home Center,,,,776 Hwy 93N,Hamilton,MT,59840,,2,53.22,items needed for sign planting,PM,,,,,,"Flat head screws, Screws, 18 pc bundle furring strip, drill bit, hacksaw",
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,03/26/2020,Professional Impressions,,,,1104 West Main Street,Hamilton,MT,59840,,2,315.0,5000 Palm Cards,PM,,,,,5000,"Logo, candidate picture, candidate and spouse picture, website address, stag line, attribution",
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,03/30/2020,PayPal,,,,2211 N First Street,San Jose,CA,95131,,2,5.84,paypal fee,PM,,,,,,,
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,03/26/2020,Republican Sign,,,,2251 Dick George Road,Cave Junction,OR,97523,,2,452.84,24 - 4 X 3 campaign signs,PM,,,,,24,"Logo, website address, attribution",
"Binkley, Michele  R.",03/21/2020 to 04/19/2020,C5,04/13/2020,PayPal,,,Paypal,2211 N. First Street,San Jose,CA,95131,,2,1.32,paypal fee,PM,,,,,,,
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,01/10/2020,Montana Secretary of State,,,,PO Box 202801,Helena,MT,59620,,2,15.0,filing fee for HD 85,PM,,,,,,Filing Fee for HD 85,
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,03/17/2020,Republican Signs,,,,2251 Dick George Road,Cave Junction,OR,97523,,2,603.18,"100 18X24 yard signs;logo, website, elephant and attirbution - 50 car magnets; logo, website, elephant and attribution",PM,,,,,100 18X24 Yard Signs and 50 Car Magnets,"logo, elephant, website and attribution",
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,03/06/2020,YESCO,,,,1605 S. Gramercy Road,Salt Lake City,UT,84104,,2,1653.0,"Billboard fee; preparation, installation and fee paid in full",PM,,,,,,"Logo, elephant, website and attribution",
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,02/24/2020,Paypal,,,,2211 N 1st Street,San Jose,CA,95131,,2,3.2,transaction fee for online donation 02/13/2020,PM,,,,,,,
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,02/22/2020,Staples,,,,2230 North Reserve St #300,Missoula,MT,59808,,2,94.45,Adhesive Magnetic Business Cards,PM,,,,,3 boxes of 100,Adhesive Magnetic Business Cards,
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,02/22/2020,JoAnn ,,,,1900 Brooks Street,Missoula,MT,59801,,2,47.92,Magnet Card/Magnet Sheets to adhere business cards/palm cards to for giveaway,PM,,,,,"2- 2X3 Magnet Card, 6- 4X6 Magnet Sheet","logo, elephant, tag line, website address and attribution",
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,03/05/2020,Ravalli County Election Office,,,,"215 S 4th Street, Suite C",Hamilton,MT,59840,,2,20.0,Voter List Database via email,PM,,,,,,"2018 Primary Voter List for House District 85, (June 2018), names, addresses, phone numbers",
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,02/21/2020,Ravalli County Election Office,,,,"215 S 4th Street, Suite C",Hamilton,MT,59840,,2,20.0,Voter List Database via email,PM,,,,,,"voter list House District 85, names, addresses, phone numbers",
"Binkley, Michele  R.",01/07/2020 to 03/20/2020,C5,02/18/2020,Professional Impressions,,,,1104 West Main Street,Hamilton,MT,59840,,2,470.0,"giveaway bumper stickers and butttons with campaign logo, elephant and attribution",PM,,,,,,"250 Campaign Bumper Stickers printed with logo elephant and attribution, 500 Campaign Buttons printed with logo elephant and attribution",
"Binkley, Michele  R.",10/01/2019 to 01/06/2020,C5,12/09/2019,,Cathy,,Phegley,603 S 3rd,Hamilton,MT,59840,,2,320.0,refund contribution (Received Check for $500 refunded $320 so total contribution is $180),PM,,,,,,,
"Binkley, Michele  R.",10/01/2019 to 01/06/2020,C5,11/02/2019,BJ's Family Restaurant ,,,,900 N 1st Street,Hamilton,MT,59840,,2,200.0,"Meet and Greet for Michele. Pizzas (6), Big Salad (1), Pitchers of Sods (3) one cup coffee and tip",PM,,,,,,,
"Binkley, Michele  R.",10/01/2019 to 01/06/2020,C5,10/29/2019,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,3.2,fee for receiving donation from Carla Monismith,PM,,,,,,,
