Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Merecki, Jennifer",10/25/2018 to 11/21/2018,C5,11/03/2018,Cracker Barrel,,,,,,,,,2,25.1,Breakfast for traveling campaign volunteers before canvassing for GOTV,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/04/2018,Albertsons,,,, 670 Main St,Billings,MT,59105.0,,2,28.34,Food for Volunteer for walking campaign,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/12/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,255.91,300 elect candidate flyers for canvassing,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/07/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,9.93,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/14/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,15.39,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/21/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,9.97,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/23/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,5.14,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,11/14/2018,Montana Progressive Democrats,,,,P.O. Box 8971,Missoula,MT,59807.0,,2,75.0,Contribution Refund - over political party limit,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/03/2018,Billings serving Those Who Serve,,,,1801 Majestic Ln,Billings,MT,59102.0,,2,65.0,2 tickets for military/veteran networking at Navy birthday Military ball,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/04/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,38.0,mailing labels for 536 walk cards to be mailed to inaccessible voters in district,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/05/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,362.6,250 candidate round2 color double sided flyers and 500 color compare and contrast candidate flyers for canvassing,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/07/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,172.76,250 copies of candidate elect flyers and stickers for door placement,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/08/2018,Target,,,,323 Lake Elmo Drive,Billings,MT,59105.0,,2,147.56,printer ink and 3 reams of paper to print text banks lists for volunteers,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/19/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,239.93,250 candidate elect flyers for canvassing,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/17/2018,Target,,,,323 Lake Elmo Drive,Billings,MT,59105.0,,2,34.08,food and snacks for volunteers during canvassing,GN,,,,
"Merecki, Jennifer",10/02/2018 to 10/24/2018,C5,10/21/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,160.0,320 stamps to mail walk cards to inaccessbile households in the district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/30/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,177.0,300 copies of candidat comparison chart flyers for canvassing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/17/2018,Fed Ex Office,,,,821 N. 27th St.,Billings,MT,59101.0,,2,26.0,250 black and white copies of candidate compare and contrast flyers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/05/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,12.0,scanning fee for text banking data for out of town volunteers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/05/2018,Walmart,,,,2525 King Avenue West,Billings,MT,59102.0,,2,54.85,printer ink to print text bank lists for in town volunteers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/05/2018,CJs ,,,,2455 Central Ave,Billings,MT,59102.0,,2,26.0,dinner for volunteers after canvassing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/06/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,411.1,1000 walk cards and 500 black and white compare and contrast flyers for canvasing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/06/2018,Albertsons,,,, 670 Main St,Billings,MT,59105.0,,2,42.93,snacks and finger foods for volunteer text bank event,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/08/2018,Cracker Barrel,,,,,,,,,2,26.0,breakfast for volunteers before canvassing on doors in the district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/08/2018,Red Robin,,,,1595 Grand Ave.,Billings,MT,59102.0,,2,35.0,dinner for volunteers after canvassing on the doors,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/10/2018,World Market,,,,2815 King Ave West,Billings,MT,59102.0,,2,105.96,Yellowstone County Democrat Central committee steak fry candidate fundraiser dessert contest display supplies,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/09/2018,Luckys Market,,,,1603 Grand Ave,Billings,MT,59102.0,,2,36.57,food for volunteers while out canvassing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/27/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,368.01,1500 persuarssion flyer handouts to voters not home in precinct 43.3,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/22/2018,Sam and Louies pizza,,,,1559 Grand Ave,Billings,MT,59102.0,,2,109.0,pizza for voluneers after day of action during debriefing meeting,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/23/2018,Guadaljara,,,,1403 Main Street,Billings,MT,59105.0,,2,20.98,Lunch food for volunteers canvassing in district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/30/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,1.5,paper slicing for 300 candidate compare and contrast flyers after copies were made,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/31/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,1.5,paper slicing fee for cutting candidate comparison chart flyers after copies printed,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/02/2018,Walmart,,,,2525 King Avenue West,Billings,MT,59102.0,,2,2.9699999999999998,copy paper ream for candidate flyer printing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/03/2018,Albertsons,,,, 670 Main St,Billings,MT,59105.0,,2,5.99,coffee grounds to brew coffee for volunteers staying to canvass on doors,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/30/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,20.0,40 postage stamps for mailing donation letters to donor list,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/30/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,735.84,2000 candidate walk card lit to give to people while canvassing on doors,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/09/2018,Cracker Barrel,,,,,,,,,2,27.0,breakfast for volunteers before last day of canvassing event in the district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/11/2018,Costco,,,,2290 King Ave,Billings,MT,59102.0,,2,93.02,"supplies for music event fundraiser at ""The Local"" open to the public",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/19/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,64.77,"printer ink, 750 mailing labels, and paper to print second round literature for canvassing",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/14/2018,Albertsons,,,, 670 Main St,Billings,MT,59105.0,,2,61.29,Yellowstone County Democrats Central Committee candidate fundraiser dessert contest food supplies ,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/11/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,28.98,1000 mailing lables for rural mailers to voters in district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/12/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,170.0,340 postage stamps to mail candidate literature to rural part of district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/21/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,490.68,2000 persuassion flyer handouts to voters not home and literature left on door,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/27/2018,Albertsons,,,, 670 Main St,Billings,MT,59105.0,,2,11.07,"""on the go"" sandwhich wraps food supplies for volunteers while out canvassing",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/28/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,90.0,300 candidate compare and contrast slyers for canvassing in district,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/29/2018,Grains of Montana,,,,926 Grand Ave,Billings,MT,59102.0,,2,23.83,breakfast meeting with volunteers before canvassing out in district. Strategy protocols discussed,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/30/2018,3Gs gas station,,,,1221 Wicks Ln,Billings,MT,59105.0,,2,51.73,"15 gallons of fuel for approx. 100 miles of driving throughout district delivering yard sign into precincts 43.1, 43.2, and 43.3",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/02/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,17.52,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/09/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,4.12,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/16/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,5.02,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/08/2018,Econo Lodge,,,,220 Central Ave,Great Falls,MT,59401.0,,2,74.83,Montana Democratic party plateform convention hotel expense,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/14/2018,Loaf and Jug,,,,900 1st Avenue North,Great Falls,MT,59401.0,,2,46.01,Fuel to travel back to Billings from Great Falls Montana Democratic Party platform convention- fuel expense,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/12/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,10.95,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/19/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,17.84,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/26/2018,ActBlue Fees,,,,366 Summer Street,Somerville,MA,2144.0,,2,7.12,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/31/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,177.0,300 copies of candidate comparison chart flyers for canvassing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/25/2018,,,,Montana Democratic Party,,,,,,2,70.0,Democratic Platform Convention,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/02/2018,Cafe Rio,,,,2816 King Ave W,Billings,MT,59102.0,,2,24.94,dinner for volunteers after canvassing event,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/26/2018,Office Depot,,,,2800 King Ave W. Unit A,Billings,MT,59102.0,,2,48.98,Printer ink for voter registation brochure printing to hand out to non registered voters,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/01/2018,Grains of Montana,,,,926 Grand Ave,Billings,MT,59102.0,,2,22.22,breakfast for volunteers before canvassing event,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/05/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,279.01,250 candidate literature walking cards and 100 candidate comparison chart flyers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/10/2018,Target,,,,323 Lake Elmo Drive,Billings,MT,59105.0,,2,113.49,campaign microwave and snacks for volunteers for canvassing during breaktimes,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/22/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,4.55,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/29/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,1.07,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/01/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,126.76,500 copies of candidate comparison flyers and 500 candidate lit walk cards,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/01/2018,American Legion Post 4,,,,1540 Broadwater Avenue,Billings,MT,59102.0,,2,32.5,Warrior run application fee for veterans networking and literature display,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/05/2018,Facebook,,,,1 Facebook Way,Menlo Park,CA,94025.0,,2,50.0,FB boosts for candidate into video for the general to 59105 & 59101 zip codes from 8/5/18-8/31/18,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/05/2018,Facebook,,,,1 Facebook Way,Menlo Park,CA,94025.0,,2,20.0,FB Boots for candidate invitation to community picnic event to 59105 and 59101 zip codes from 8/5/18-8/24/18,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/08/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,319.34,750 copies of candidate walk card lit and 200 candidate comparison chart flyers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/07/2018,Target,,,,323 Lake Elmo Drive,Billings,MT,59105.0,,2,74.99,"printer ink, mailing labels, glue stick for printing and mailing flyers to rural area of the district",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/12/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,12.0,100 copies of candidate comparison chart flyers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/28/2018,Font and Figure,,,,1913 Wentworth Drive,Billings,MT,59102.0,,2,269.0,Photo shoot and graphic redesigning of campaign literature ,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/24/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,10.96,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/28/2018,Office Depot,,,,2800 King Ave W. Unit A,Billings,MT,59102.0,,2,47.2,40 color copies on voter registration brochures to hand out to non registered voters,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/29/2018,Vistaprint ,,,,Po Box 842882,Boston ,MA,2284.0,,2,90.25,"100 candidate business cards, 2 hats, and 2 campaign T-Shirts",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/13/2018,Bert and Ernies,,,,300 1st Avenue South,GREAT FALLS,MT,59402.0,,2,25.0,Candidate evening meal after montana democratic party platform convention,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/28/2018,Fed Ex Office,,,,821 N. 27th St.,Billings,MT,59101.0,,2,26.0,200 color copies of candidate comparision chart flyers to deliver to constituents,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/29/2018,Fed Ex Office,,,,821 N. 27th St.,Billings,MT,59101.0,,2,26.0,200 copies of comparision chart flyers to deliver to citizens on doors during canvassing,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,06/30/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,11.39,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/08/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,11.06,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/15/2018,ActBlue Fees,,,,366 Summer Street,Somerville,MA,2144.0,,2,14.11,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/23/2018,Pug Mahons,,,,3011 1st Ave N,Billings,MT,59101.0,,2,34.0,dinner for volunteers after campagin canvassing and networking event at Thirsty Street,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/23/2018,Costco,,,,2290 King Ave,Billings,MT,59102.0,,2,108.56,food and supplies for public meet and greet bbq on 8/25/18 at Two Moon Park in district ,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/23/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,88.5,150 copies of candidate comparison chart flyers to give to people at doors,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/25/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,88.5,150 copies of candidate comparison chart flyers,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/05/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,6.77,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/23/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,6.33,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/30/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,6.65,ActBlue fee for online donations,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,09/23/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,180.0,500 copies of candidate comparison chart flyers plus trimming fee,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/22/2018,McCormick Cafe,,,,2419 Montana Avenue,Billings,MT,59101.0,,2,38.75,Breakfast food for volunteers on day of action canvassing event on 7/22/18,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/17/2018,OFFICE DEPOT,,,, 323 Lake Elmo Dr,BILLINGS,MT,59105.0,,2,85.39,50 color copies of voter registration brouchures and 1 small folding table for volunteer phone banking,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,07/12/2018,3Gs gas station,,,,1221 Wicks Ln,Billings,MT,59105.0,,2,52.5,Fuel for Montana Democratic Platform Convention travel expense for candidate,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/10/2018,Walmart,,,,2525 King Avenue West,Billings,MT,59102.0,,2,8.84,750 mailing labels for community bbq event invitations placed on campaign walk card lit,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/16/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,367.96,1000 copies of candidate walk card lit,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/18/2018,McCormick Cafe,,,,2419 Montana Avenue,Billings,MT,59101.0,,2,8.95,breakfast meal expense during democrat candidate weekly meeting,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/19/2018,Walmart,,,,2525 King Avenue West,Billings,MT,59102.0,,2,56.8,"printer ink, 200 envelopes, and 250 labels for donations letters to donor list",GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/20/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,54.5,108 postage stamps for mailing donation letters to donor list,GN,,,,
"Merecki, Jennifer",06/21/2018 to 10/01/2018,C5,08/24/2018,Cafe Zydeco,,,,2503 Montana Avenue,Billings,MT,59101.0,,2,33.81,dinner for volunteers after canvassing,GN,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,05/30/2018,3 Gs gas station,,,,1221 Wicks Lane,Billings,MT,59105.0,,2,51.61,"Fuel for GOTV outreach in rural areas. Approx 242 miles in 2 trips to Hwy 312 to Cline Hoskins Rd, Pioneer, Barry, Rosecrans, Three Bears Trail areas.",PM,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,06/12/2018,Vistaprint ,,,,Po Box 842882,Boston ,MA,2284.0,,2,74.59,"50 Vista Print ""thank you"" cards for contributers during primary",PM,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,06/16/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,10.0,20 stamps to mail out primary donation thank you cards,PM,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,06/10/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,1.27,ActBlue fee,GN,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,06/17/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,2.77,ActBlue fee,GN,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,05/27/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,1.98,ACTBLUE Fee #3000471979,PM,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,06/03/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,0.4,ActBlue fee,PM,,,,
"Merecki, Jennifer",05/25/2018 to 06/20/2018,C5,06/05/2018,Grains of Montana,,,,926 Grand Ave,Billings,MT,59102.0,,2,25.88,Food from Grains of Montana for volunteers during GOTV outreach,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/09/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,253.7,Econoprint- canvassing walk cards (750),PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/14/2018,Facebook,,,,1 Facebook Way,Menlo Park,CA,94025.0,,2,6.11,Facebook boost- remaining balance charged for end of website introduction boost 3/13/18-4/9/18,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/16/2018,3 Gs gas station,,,,1221 Wicks Lane,Billings,MT,59105.0,,2,49.23,"Fuel for driving in rural part of district.178 m.Hwy 312 from Mary St. to Cline Rd, McGirl Rd, Prescott, and surrounding areas) for canvassing",PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/18/2018,EconoPrint,,,,3211 1st Avenue North,Billings,MT,59101.0,,2,200.0,Econoprint- candidate introduction and stances walk cards- 500 for canvassing in district,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/20/2018,Mountain Mudd Bench Kiosk,,,,606 Bench Ave,Billings,MT,59105.0,,2,12.0,Mountain Mudd coffee kiosk- Heights location- 2 iced coffees for 2 volunteers canvassing break time,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/20/2018,Vistaprint ,,,,Po Box 842882,Boston,MA,2284.0,,2,68.99,Vistaprint- GOTV sticky notes for canvassing district for voters outreach,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/21/2018,Guadalajara ,,,,1403 Main Street,Billings,MT,59105.0,,2,25.0,Gudalajara Mexican food-lunch for 2 volunteers during canvassing,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/06/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,0.48,Act Blue Fee,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/22/2018,Act Blue,,,,Box 441146,Somerville ,MA,2129.0,,2,1.98,ActBlue fee,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/22/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,50.0,post office-Heights location-100 stamp purchase for inaccessible district voter mailers,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/13/2018,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,1.8599999999999999,ActBlue fee,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/08/2018,Post Office,,,,710 Wicks Ln,Billings,MT,59105.0,,2,100.0,Post Office-Heights. 200 Stamps purchase for rural area district mailers ,PM,,,,
"Merecki, Jennifer",05/02/2018 to 05/24/2018,C5,05/08/2018,Office Depot,,,,2800 King Ave W. Unit A,Billings,MT,59102.0,,2,45.48,Office Depot- printer ink and 1 package of 750 mailing labels for rural district mailers,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/29/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,1.98,ActBlue Fee,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/22/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,2.58,ActBlue Fee,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/15/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,2.14,ActBlue Fee,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/17/2018,Econoprint Inc,,,,3211 First Ave. North,Billings,MT,59102.0,,2,100.0,Econoprint. Candidate profile Campaign canvassing walk Cards -250 peices,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/13/2018,Facebook,,,,1 Facebook Way,Menlo Park,CA,94025.0,,2,61.96,Facebook Boost-  General Facebook Page and website announcement 3/13/18-4/6/18,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,03/18/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,1.07,ActBlue Fee,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/13/2018,Purple Snow Promotional,,,,3512 Windmill Circle,Billings,MT,59102.0,,2,508.82,Purple Snow Promotionals Yard Signs (50),PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,04/08/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,10.1,ActBlue Fee,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,03/11/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,10.16,ActBlue Fee,PM,,,,
"Merecki, Jennifer",03/07/2018 to 05/01/2018,C5,03/25/2018,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,ME,2144.0,,2,1.98,ActBlue Fee,PM,,,,
