Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,08/02/2023,Integrated Solutions: Political,,,,"4142 Adams Ave, Ste 103-550",San Diego,CA,92116.0,,2,754.84,Compliance software,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,09/05/2023,Integrated Solutions: Political,,,,"4142 Adams Ave, Ste 103-550",San Diego,CA,92116.0,,2,450.0,Compliance software,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,09/30/2023,Anedot,,,,1340 Poydras Street,New Orleans,LA,70112.0,,2,307.6,Anedot Fee for (36) campaign donations from 07.01.2023 to 09.30.2023,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,09/19/2023,"Burnt Timber Consulting, LLC",,,,PO Box 5315,Helena,MT,59604.0,,2,800.0,July Bookkeeping and Compliance,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,09/19/2023,The Political Company,,,,PO BOX 81274,Billings,MT,59108.0,,2,3053.36,(1500) contribution envelopes; (1500) Campaign LH; (1500) LH envelopes; (250) rally signs; shipping; Billings Fundraiser Food and Beverage,PM,,,,(512) SMS invite to event; (1497) Fundraising SMS,"(1333) fundraising invites - Creative, Production, Postage",,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,08/15/2023,PT Strategy LLC,,,,1223 Aldebaran Drive,McLean,VA,22101.0,,2,3000.0,General Campaign Consulting,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,09/18/2023,Mail Chimp,,,,675 Ponce de Leon Ave NE Ste 5000,Atlanta,GA,30308.0,,2,39.5,Email Service,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,08/02/2023,Harland Clark,Harland Clarke,,Harland Clarke,15955 La Cantera Parkway,San Antonio,TX,78256.0,,2,36.12,Bank Checks,PM,,,,,,,N
"Hedalen, Susie",07/01/2023 to 09/30/2023,C5,07/24/2023,Anchor City Strategies,,,,102 Kimborough St,Greenville,SC,29607.0,,2,939.5,"Web design, domain and website",PM,,,,,,,N
"Allen, Sharyl",04/21/2024 to 05/14/2024,C5,04/22/2024,staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2,133.47,Printing,PM,,,,hard copies,3.0,posters,N
"Allen, Sharyl",03/21/2024 to 04/20/2024,C5,04/09/2024,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2,78.99,Printing of 1000 post cards for Sharyl Allen campaign,PM,,,,,,,N
"Allen, Sharyl",03/21/2024 to 04/20/2024,C5,04/18/2024,Autos by James LLC,,,, 16191 Round Lake Blvd NW,Andover,IA,55304.0,,2,778.83,Yard signs with 250 wires - name recognition for Sharyl Allen,PM,,,,,,,N
"Allen, Sharyl",03/21/2024 to 04/20/2024,C5,04/20/2024,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2,133.45,PRINTING,PM,,,,,,printing,N
"Allen, Sharyl",03/21/2024 to 04/20/2024,C5,04/18/2024,Staples,,,,200 S 23rd Ave,Bozeman,MT,59718.0,,2,29.99,Printing 200 business Cards for Sharyl 4 Superintendent,PM,,,,,,,N
"Allen, Sharyl",01/01/2024 to 03/20/2024,C5,03/16/2024,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59601.0,,2,214.3,PRINTING,PM,,,,Print posters,,,Y
"Allen, Sharyl",09/24/2023 to 12/31/2023,C5,12/04/2023,My RemittanceEnvelopes.com,,,,60 Blueberry Lane,Dresdan,ME,4342.0,,2,302.41,"REMITTANCE ENVELOPES (1,000) ",PM,,,,,,,Y
"Allen, Sharyl",09/24/2023 to 12/31/2023,C5,11/17/2023,Square Space,,,,"225 Varick Street, 12th Floor",New York,NY,10014.0,,2,36.0,MonthlyWebsite Services.,PM,,,,,,,N
"Allen, Sharyl",09/24/2023 to 12/31/2023,C5,12/23/2023,Mailchimp,,,,2700 Coast Avenue,"Mountain View, CA",CA,94043.0,,2,20.0,EMAIL SERVICE,PM,,,,,,,N
"Allen, Sharyl",09/24/2023 to 12/31/2023,C5,12/09/2023,Staples,,,,2020 Cromwell Dixon ln,Helena,MT,59602.0,,2,43.25,Flyer printing,PM,,,,,,,N
"Allen, Sharyl",09/24/2023 to 12/31/2023,C5,11/17/2023,staples,,,,2020 Cromwell,Helena,MT,59602.0,,2,45.0,PRINTING 45 flyers,PM,,,,,,,N
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/24/2023,Augusta Chamber of Commerce,,,,Box 471,Augusta,MT,59410.0,,2,10.0,Parade entry,PM,,,,,1,parade entry fee,N
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/08/2023,Wordpress,,,,60 29th St. 343,San Francisco,CA,94110.0,,2,115.0,website plan and domain name,PM,,,,wordpress,1 site plan and domain name ,site plan and domain name. ,Y
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/18/2023,Amazon,,,,440 N. ,Seattle,WA,98109.0,,2,93.98,PARADE CANDY,PM,,,,Augusta Rodeo parade,2 bags,parade ,Y
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/24/2023,Walmart,,,,2750 Prospect Ave,Helena,MT,59601.0,,2,33.74,Parade  supplies,PM,,,,,12,parade supplies,Y
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/23/2023,Staples Direct,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2,90.0,Sign Printing,PM,,,,,5 ,print,Y
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/30/2023,Staples Direct,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2,72.0,Signs,PM,,,,,4,print,Y
"Allen, Sharyl",06/05/2023 to 06/30/2023,C5,06/21/2023,US Postal Service,,,,2300 N. Harris Street,Helena,MT,59601.0,,2,88.0,Post Office Box Rental Fee,PM,,,,,1,post office box rental fee,Y
"O'Brien, Shannon",10/30/2024 to 11/03/2024,C7E,11/02/24,"Ailport, Justin",,,,9 Parke Pl,Drummond,MT,59832.0,,All Other Expenditures,5000.0,Campaign management,General,,,,,,,
"O'Brien, Shannon",10/30/2024 to 11/03/2024,C7E,11/03/24,CAMPAIGN COMPLIANCE ,,,,3242 CUMMINS WAY,MISSOULA,MT,59802.0,,All Other Expenditures,2501.89,Compliance consultant,General,,,,,,,
"O'Brien, Shannon",10/30/2024 to 11/03/2024,C7E,11/02/24,Momentum Campaigns,,,,1835 7th St SW #272,Washington DC,DC,20001.0,,All Other Expenditures,4500.0,Texting service,General,,,,,,,
"O'Brien, Shannon",10/25/2024 to 10/29/2024,C7E,10/28/24,Plazby LLC,,,,3856 Three Mile Road,Bozeman,MT,59715.0,,All Other Expenditures,10000.0,Statewide digital ads,General,,,,,,,
"O'Brien, Shannon",10/21/2024 to 10/24/2024,C7E,10/23/24,Plazby LLC,,,,3856 Three Mile Road,Bozeman,MT,59715.0,,All Other Expenditures,50287.0,Digital Ads-statewide,General,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/02/2024,Paragon,,,,2141 E Broadway Rd Ste 202,Tempe,AZ,85282.0,1895.0,2,119.75,Credit Card Fees,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/07/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,21.4,Credit card processing fee-22 contributions from 10/3,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/03/2024,Momentum Campaigns LLC,,,,700 K St NW,Washington,DC,20001.0,5690.0,2,4500.0,Texting-September,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/27/2024,Staples,,,,2230 N Reserve St Ste 300,Missoula,MT,59808.0,,2,179.75,Printing for 250 letters,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/19/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,70.87,Credit card processing fee-32 contributions from 9/17,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/14/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,49.71,Credit card processing fee-27 contributions from 10/11,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,Rice Fine Thai,,,,140 E Main St,Bozeman,MT,59715.0,4701.0,2,42.0,Dinner for candidate,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/02/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,180.02,Credit card processing fee-133 contributions from 9/28-9/30,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/20/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,107.07,Credit card processing fee-31 contributions from 9/18,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/30/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,45.37,Credit card processing fee-27 contributions from 9/26,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,Plazby LLC,,,,796 Stonegate Dr,Bozeman,MT,59715.0,7773.0,2,137374.0,"Cable ads - Bozeman, Billings, Missoula, Digital Ads - Cascade, Yellowstone, Gallatin",GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/30/2024,,Luke,,Muszkiewicz,18 N Benton Ave,Helena,MT,59601.0,,2,400.0,REFUND,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/24/2024,Ambika Productions,,,,13320 Bunchgrass Ln,Missoula,MT,59808.0,9149.0,2,1200.0,Media Production,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/24/2024,5518 Designs,,,,27 N Main St,Butte,MT,59701.0,9329.0,2,656.11,Printing-Printing-49 tee shirts and art,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/14/2024,,Elise,,Guthridge,231 Cedar Berry Ln,Chapel Hill,NC,27517.0,,2,100.0,REFUND,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/04/2024,USPS,Carol,,Minjares,1100 West Kent,Missoula,MT,59801.0,,2,394.55,Postage/shipping,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,Canva,,,,75 E Santa Clara,San Jose ,CA,95113.0,,2,29.99,Software,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/26/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,51.14,Credit Card Processing Fee,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/04/2024,Dreamhost,,,,417 S Associated Rd,Brea,CA,92821.0,5802.0,2,13.99,Software,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/03/2024,Campaign Compliance Inc.,,,,946 Bandmann Trl,Missoula,MT,59802.0,8834.0,2,2503.78,Compliance Consultant-September,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/16/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,783.01,Credit card processing fee-151 contributions from 9/13-9/16,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/14/2024,Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,2143.0,2,1584.1,PRINTING,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,Comfort Suites Bozeman,,,,2515 Catamount St,Bozeman,MT,59718.0,8483.0,2,262.14,1 night lodging for candidate livingston event,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/10/2024,Mcdonald's Anaconda,,,,150 Van Buren St,Anaconda,MT,59711.0,2700.0,2,10.19,Travel,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/03/2024,NGP Van Inc.,,,,655 15th St NW,Washington,DC,20005.0,5701.0,2,1125.0,Software,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/19/2024,,Kevin,,Head,715 W Spruce St,Missoula,MT,59802.0,,2,210.0,REFUND,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/03/2024,Justin Ailport,,,,9 Parke Pl,Drummond,MT,59832.0,9716.0,2,5000.0,Campaign management-September,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/09/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,73.82,Credit card processing fee-55 contributions from 10/5-10/7,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/10/2024,Drum Coffee,,,,1000 E Broadway St,Missoula,MT,59802.0,4912.0,2,25.96,Catering/Meals,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/09/2024,Switchboard Public Benefit Corp.,,,,PO Box 33485,Washington,DC,20033.0,485.0,2,938.79,Texting,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/02/2024,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043.0,1351.0,2,21.6,Email,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,First Interstate Bank,,,,101 E. Front St.,Missoula,MT,59082.0,,2,24.5,Bank Service Charge,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,71.69,Credit card processing fee-29 contributions from 9/19,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/11/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,32.83,Credit card processing fee-24 contributions from 10/9,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/19/2024,,Sandy,,Merdinger,427 Fountain Ct,Helena,MT,59601.0,,2,463.0,REFUND,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/26/2024,Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,2143.0,2,2717.24,"Printing-4000 walk cards, 1000 business cards, 2500 bumper stickers, 500 envelopes, shipping",GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/14/2024,Mailing Technical Services Inc.,,,,PO Box 1753,Billings,MT,59103.0,1753.0,2,1962.9,Postage/shipping,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/08/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,36.27,Credit card processing fee-30 contributions from 10/4,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/16/2024,First Interstate Bank,,,,101 E. Front St.,Missoula,MT,59082.0,,2,90.84,Bank Service Charge,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/01/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,54.43,Credit card processing fee-40 contributions from 9/27,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/24/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,21.04,Credit card processing fee-16 contributions from 9/20,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/27/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,115.31,Credit Card Processing Fee,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/04/2024,Hilton Garden Inn Kalispell,,,,1840 US 93 S,Kalispell,MT,59901.0,,2,198.75,1 night lodging for candidate equipment dealers,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/10/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,61.96,Credit card processing fee-33 contributions from 10/8,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,Starbucks Bozeman,,,,1122 W Main St,Bozeman,MT,59715.0,3252.0,2,14.1,Lunch for candidate,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/11/2024,La Cocina Great Falls,,,,1709 Alder Dr,Great Falls,MT,59404.0,3536.0,2,18.99,Travel,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/04/2024,Taco Bell Kalispell,,,,2254 US-93,Kalispell,MT,59901.0,,2,9.08,Lunch for candidate,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/19/2024,,Randy,,Beach,4985 Whitefish Stage Rd # R,Whitefish,MT,59937.0,,2,210.0,REFUND,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/25/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,138.62,Credit card processing fee-57 contributions from 9/21-9/23,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/14/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,12.63,Credit card processing fee-10 contributions from 10/10,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/26/2024,USPS,Carol,,Minjares,1100 West Kent,Missoula,MT,59801.0,,2,338.55,600 postcards stamps,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/04/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,25.5,Credit card processing fee-15 contributions from 10/2,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,09/23/2024,Fiesta Mexicana,,,,712 Wheat Dr,Bozeman,MT,59715.0,2555.0,2,25.15,Dinner for candidate,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/03/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,63.97,Credit card processing fee-34 contributions from 10/1,GN,,,,,,,
"O'Brien, Shannon",09/16/2024 to 10/14/2024,C5,10/04/2024,Slim Chickens,,,,1450 Prospect Ave,Helena,MT,59601.0,4544.0,2,15.28,Lunch for candidate,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/30/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,73.97,Credit card processing fee-22 contributions from 8/28,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/19/2024,Albertson's Billings,,,,511 Central Ave,Billings,MT,59102.0,5813.0,2,83.37,Food for Billings Event,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/19/2024,Community Food Co-Op,,,,908 W Main St,Bozeman,MT,59715.0,3248.0,2,26.57,Candidate meal,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/05/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,138.6,Credit card processing fee-90  contributions from 8/31-9/3,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/27/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,53.66,Credit card processing fee-23 contributions from 8/23,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/09/2024,Montana conservation voters,,,,PO Box 1812,Helena,MT,59624.0,1812.0,2,500.0,Donation,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/26/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,46.8,Credit card processing fee-25 contributions from 8/22,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/29/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,60.19,Credit card processing fee-82 contributions from 8/27,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/20/2024,Starbucks Billings,,,,2010 Henesta Dr,Billings,MT,59102.0,6481.0,2,9.95,Candidate meal,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/13/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,29.47,Credit card processing fee-13 contributions  from 9/11,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/23/2024,,John,,Torma,314 Connell Ave,Missoula,MT,59801.0,,2,500.0,REFUND,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/30/2024,USPS,Carol,,Minjares,1100 West Kent,Missoula,MT,59801.0,,2,450.55,Postage/shipping,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/03/2024,,Patrick,,Vaughan,4104 Gharrett Ave,Missoula,MT,59803.0,,2,10.0,REFUND,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/12/2024,Amazon,,,,410 Terry Ave N,Seattle,WA,98109.0,5210.0,2,23.97,Shamrock stickers,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/03/2024,NGP Van Inc.,,,,655 15th St NW Ste 650,Washington,DC,20005.0,5738.0,2,1125.0,Software,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/10/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,47.41,Credit card processing fee-25 contributions from 9/6,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/23/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,31.79,Credit card processing fee-29 contributions from 8/21,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/20/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,29.24,Credit card processing fee-20 contributions from 8/16,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/04/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,61.56,Credit card processing fee-35 contributions from 8/30,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/19/2024,Albertson's Bozeman,,,,200 S 23rd Ave,Bozeman,MT,59718.0,3965.0,2,140.87,Food for Bozeman event,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/21/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,83.09,Credit card processing fee-98 contributions from 8/17-8/19,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/09/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,41.8,Credit card processing fee-30 contributions from 9/5,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/06/2024,Mcdonald's Havre,,,,331 1st St W,Havre,MT,59501.0,3409.0,2,7.65,Candidate meal,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/09/2024,Switchboard Public Benefit Corp.,,,,PO Box 33485,Washington,DC,20033.0,485.0,2,1013.32,Texting,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/28/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,171.11,Credit card processing fee-70 contributions from 8/24-8/26,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/12/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,55.73,Credit card processing fee-32 contributions  from 9/10,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/08/2024,Campaign Compliance Inc.,,,,946 Bandmann Trl,Missoula,MT,59802.0,8834.0,2,2501.26,Compliance consultant,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/23/2024,Canva,,,,75 E Santa Clara,San Jose ,CA,95113.0,,2,29.99,Software,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/20/2024,Starbucks Livingston,,,,2000 Park St S,Livingston,MT,59047.0,4128.0,2,19.85,Candidate meal,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/22/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,44.44,Credit card processing fee-22 contributions from 8/20,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/12/2024,Liquid Planet,,,,2922 Brooks St,Missoula,MT,59801.0,7719.0,2,11.45,Candidate meal,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/08/2024,Justin Ailport,,,,9 Parke Pl,Drummond,MT,59832.0,9716.0,2,5000.0,CAMPAIGN MANAGEMENT,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/19/2024,First Interstate Bank,,,,101 E. Front St.,Missoula,MT,59082.0,,2,81.2,Bank Service Charge,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/29/2024,Staples,,,,2230 N Reserve St Ste 300,Missoula,MT,59808.0,,2,132.07,OFFICE SUPPLIES,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/04/2024,Dreamhost,,,,417 S Associated Rd,Brea,CA,92821.0,5802.0,2,13.99,Software,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/19/2024,Starbucks Billings,,,,2010 Henesta Dr,Billings,MT,59102.0,6481.0,2,20.65,Candidate meal,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/09/2024,Great Harvest Great Falls,,,,515 1st Ave N,Great Falls,MT,59401.0,2508.0,2,10.8,Candidate meal,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/03/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,46.25,Credit card processing fee-39 contributions from 8/29,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,08/19/2024,Guadalajara West,,,,1403 Main St,Billings,MT,59105.0,1739.0,2,51.0,Candidate meal,GN,,,,,,,
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/03/2024,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043.0,1351.0,2,21.6,Email,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/08/2024,USPS,Carol,,Minjares,1100 West Kent,Missoula,MT,59801.0,,2,55.29,Postage/shipping,GN,,,,,,,N
"O'Brien, Shannon",08/16/2024 to 09/15/2024,C5,09/06/2024,ActBlue Technical Services,,,,PO Box 441146,Somerville,MA,2144.0,,2,13.93,Credit card processing fee-13 contributions from 9/4,GN,,,,,,,N
