Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Mullen, Jesse  James",03/16/2024 to 04/15/2024,C5,04/10/2024,Victory Lanes,,,,514 4th St,Deer Lodge,MT,59722.0,,2,44.0,TBD,PM,,,,,,,N
"Mullen, Jesse  James",03/16/2024 to 04/15/2024,C5,04/15/2024,Lickety Print,,,,600 Main St. #3,Deer Lodge,MT,59722.0,,2,1395.48,Campaign Printing,PM,,,,,,,N
"Mullen, Jesse  James",03/16/2024 to 04/15/2024,C5,04/12/2024,Los Amigos of Glendive,,,,207 N Merrill Ave,Glendive,MT,59330.0,,2,64.5,Travel,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,02/13/2024,Lickety Print,,,,600 Main St. #3,Deer Lodge,MT,59722.0,,2,699.4,Campaign Printing,PM,,,,,,,Y
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,03/11/2024,USPS,,,,510 MAIN ST,DEER LODGE,MT,59722.0,,2,80.89,Postage,PM,,,,,,,Y
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/25/2024,McDonalds - Lewiston MT,,,McDonald's - Chinook MT,907 W Main,Lewiston,MT,59457.0,,2,18.5,Travel (food),PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/25/2024,Stretch's,,,,140 S 1st E,Malta,MT,59538.0,,2,33.0,Travel (food),PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/23/2024,Shores Floral,,,,304 Indiana,Chinook,MT,59523.0,,2,49.99,Travel (food),PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/27/2024,MailChimp,,,,405 N. Angier Ave ,Atlanta,GA,30312.0,,2,800.0,digital marketing,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/14/2024,Staples,Nancy,,Burgoyne,Reserve,Missoula,MT,59808.0,,2,61.96,Printing supplies,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/01/2024,,Nathan,,Kostad,6065 Pinkham Creek Rd,Rexford,MT,59930.0,,2,1500.0,Video Editing,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/29/2024,Lickety Print,,,,600 Main St. #3,Deer Lodge,MT,59722.0,,2,576.0,Campaign signs,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/25/2024,Old Montana Inn,,,Old Montana Inn,809 Main St,Deer Lodge,MT,59722.0,,2,85.32,Travel,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/23/2024,Best Western Plus Havre Inn & Suites,,,,1425 US Hwy 2 NW,Havre,MT,59501.0,,2,130.57,Travel,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,01/24/2024,Great Northern Hotel,,,,2 South First Streat E,Malta,MT,59538.0,,2,151.0,Travel,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,03/14/2024,Brians East 76,,,,2076 US Hwy 2 W,Kalispell,MT,59901.0,,2,26.83,Travel,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,03/13/2024,Patriotic American Brewery,,,,2177 US Hwy 2 E,Kalispell,MT,59901.0,,2,20.0,TBD,PM,,,,,,,N
"Mullen, Jesse  James",01/01/2024 to 03/15/2024,C5,03/14/2024,Donivan's Restaurant,,,,211 E. Park Avenue,Anaconda,MT,59711.0,,2,84.46,Travel,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,11/16/2023,Celtic Cowboy,,,,116 1st Ave S,Great Falls,MT,59401.0,,2,24.0,Meal,PM,,,,,,Meal,Y
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/05/2023,Great Northern Inn,,,,1345 First St,Havre,MT,59501.0,,2,145.63,LODGING SUPER 8 BIG TIMBER,PM,,,,,,,Y
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,11/21/2023,Mike Williams Photography,,,,817 S Higgins Ave,Missoula,MT,59801.0,,2,150.0,Photos,PM,,,,,,,Y
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,11/16/2023,Celtic Cowboy,,,,116 1st Ave S,Great Falls,MT,59401.0,,2,590.0,Fundraiser Costs,PM,,,,,,,Y
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/06/2023,Lickety Print,,,,600 Main St Suite C,Great Falls,MT,59722.0,,2,309.95,Printing,PM,,,,,,"Magnets, posters",Y
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/02/2023,Action Network ,,,,Washington DC,Washington,DC,20001.0,,2,18.9,Digital fundraising toolkit,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/06/2023,Best Western Plus Havre Inn & Suites,,,,1425 US Hwy 2 NW,Havre,MT,59501.0,,2,145.63,Travel,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/06/2023,The Wild Fig,,,,223 3rd ave B,Havre,MT,59501.0,,2,193.0,Travel,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/06/2023,Tracy's Diner,,,,127 Central,Great Falls,MT,59401.0,,2,67.54,Travel,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/20/2023,,NICK,,DAVIS,2215 S 10TH ST W,MISSOULA,MT,59801.0,,2,1000.0,Video work,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/29/2023,MailChimp,,,,405 N. Angier Ave ,Atlanta,GA,30312.0,,2,800.0,Digital Fundraising,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,11/29/2023,Action Print,,,,110 West 13th Street,Helena,MT,59601.0,,2,742.75,Campaign printing (envelopes),PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/01/2023,,Nathan,,Kosted,6065 Pinkham Creek Road,Rexford,MT,59930.0,,2,3500.0,Payment for Digital Fundraising,PM,,,,,,,N
"Mullen, Jesse  James",10/01/2023 to 12/31/2023,C5,12/01/2023,Peoples Bank of Deer Lodge,,,,430 N Main St,Deer Lodge,MT,59722.0,,2,5.0,Correction on previous deposit.,PM,,,,,,,N
"Mullen, Jesse  James",08/09/2023 to 09/30/2023,C5,09/05/2023,Hill County Printing,,,,524 1st St,Havre,MT,59501.0,,2,269.0,remittance envelopes,PM,,,,,500.0,,Y
